student_id,subject,test_number,score,best_subject,average_score
1447,Social Studies,3,32,Math,54
1447,Coding,Average,52.33333333,Math,54
1447,Math,Average,54,Math,54
1447,Social Studies,Average,43.66666667,Math,54
1448,Coding,1,77,Math,84
1448,Coding,2,50,Math,84
1448,Coding,3,49,Math,84
1448,Math,1,97,Math,84
1448,Math,2,91,Math,84
1448,Math,3,64,Math,84
1448,Social Studies,1,96,Math,84
1448,Social Studies,2,8,Math,84
1448,Social Studies,3,1,Math,84
1448,Coding,Average,58.66666667,Math,84
1448,Math,Average,84,Math,84
1448,Social Studies,Average,35,Math,84
1449,Coding,1,58,Coding,78.33333333
1449,Coding,2,87,Coding,78.33333333
1449,Coding,3,90,Coding,78.33333333
1449,Math,1,45,Coding,78.33333333
1449,Math,2,49,Coding,78.33333333
1449,Math,3,23,Coding,78.33333333
1449,Social Studies,1,32,Coding,78.33333333
1449,Social Studies,2,58,Coding,78.33333333
1449,Social Studies,3,4,Coding,78.33333333
1449,Coding,Average,78.33333333,Coding,78.33333333
1449,Math,Average,39,Coding,78.33333333
1449,Social Studies,Average,31.33333333,Coding,78.33333333
1450,Coding,1,15,Math,43
1450,Coding,2,17,Math,43
1450,Coding,3,18,Math,43
1450,Math,1,19,Math,43
1450,Math,2,43,Math,43
1450,Math,3,67,Math,43
1450,Social Studies,1,21,Math,43
1450,Social Studies,2,27,Math,43
1450,Social Studies,3,53,Math,43
1450,Coding,Average,16.66666667,Math,43
1450,Math,Average,43,Math,43
1450,Social Studies,Average,33.66666667,Math,43
1451,Coding,1,1,Math,71.66666667
1451,Coding,2,14,Math,71.66666667
1451,Coding,3,91,Math,71.66666667
1451,Math,1,83,Math,71.66666667
1451,Math,2,90,Math,71.66666667
1451,Math,3,42,Math,71.66666667
1451,Social Studies,1,66,Math,71.66666667
1451,Social Studies,2,45,Math,71.66666667
1451,Social Studies,3,20,Math,71.66666667
1451,Coding,Average,35.33333333,Math,71.66666667
1451,Math,Average,71.66666667,Math,71.66666667
1451,Social Studies,Average,43.66666667,Math,71.66666667
1452,Coding,1,75,Coding,40.66666667
1452,Coding,2,14,Coding,40.66666667
1452,Coding,3,33,Coding,40.66666667
1452,Math,1,3,Coding,40.66666667
1452,Math,2,50,Coding,40.66666667
1452,Math,3,44,Coding,40.66666667
1452,Social Studies,1,55,Coding,40.66666667
1452,Social Studies,2,12,Coding,40.66666667
1452,Social Studies,3,21,Coding,40.66666667
1452,Coding,Average,40.66666667,Coding,40.66666667
1452,Math,Average,32.33333333,Coding,40.66666667
1452,Social Studies,Average,29.33333333,Coding,40.66666667
1453,Coding,1,82,Coding,62.66666667
1453,Coding,2,52,Coding,62.66666667
1453,Coding,3,54,Coding,62.66666667
1453,Math,1,23,Coding,62.66666667
1453,Math,2,39,Coding,62.66666667
1453,Math,3,84,Coding,62.66666667
1453,Social Studies,1,12,Coding,62.66666667
1453,Social Studies,2,15,Coding,62.66666667
1453,Social Studies,3,67,Coding,62.66666667
1453,Coding,Average,62.66666667,Coding,62.66666667
1453,Math,Average,48.66666667,Coding,62.66666667
1453,Social Studies,Average,31.33333333,Coding,62.66666667
1454,Coding,1,67,Social Studies,56.66666667
1454,Coding,2,4,Social Studies,56.66666667
1454,Coding,3,25,Social Studies,56.66666667
1454,Math,1,56,Social Studies,56.66666667
1454,Math,2,6,Social Studies,56.66666667
1454,Math,3,63,Social Studies,56.66666667
1454,Social Studies,1,65,Social Studies,56.66666667
1454,Social Studies,2,69,Social Studies,56.66666667
1454,Social Studies,3,36,Social Studies,56.66666667
1454,Coding,Average,32,Social Studies,56.66666667
1454,Math,Average,41.66666667,Social Studies,56.66666667
1454,Social Studies,Average,56.66666667,Social Studies,56.66666667
1455,Coding,1,55,Coding,68
1455,Coding,2,60,Coding,68
1455,Coding,3,89,Coding,68
1455,Math,1,96,Coding,68
1455,Math,2,39,Coding,68
1455,Math,3,33,Coding,68
1455,Social Studies,1,96,Coding,68
1455,Social Studies,2,1,Coding,68
1455,Social Studies,3,7,Coding,68
1455,Coding,Average,68,Coding,68
1455,Math,Average,56,Coding,68
1455,Social Studies,Average,34.66666667,Coding,68
1456,Coding,1,69,Math,32
1456,Coding,2,15,Math,32
1456,Coding,3,7,Math,32
1456,Math,1,39,Math,32
1456,Math,2,7,Math,32
1456,Math,3,50,Math,32
1456,Social Studies,1,22,Math,32
1456,Social Studies,2,1,Math,32
1456,Social Studies,3,60,Math,32
1456,Coding,Average,30.33333333,Math,32
1456,Math,Average,32,Math,32
1456,Social Studies,Average,27.66666667,Math,32
1457,Coding,1,17,Math,70.66666667
1457,Coding,2,87,Math,70.66666667
1457,Coding,3,91,Math,70.66666667
1457,Math,1,87,Math,70.66666667
1457,Math,2,36,Math,70.66666667
1457,Math,3,89,Math,70.66666667
1457,Social Studies,1,50,Math,70.66666667
1457,Social Studies,2,77,Math,70.66666667
1457,Social Studies,3,79,Math,70.66666667
1457,Coding,Average,65,Math,70.66666667
1457,Math,Average,70.66666667,Math,70.66666667
1457,Social Studies,Average,68.66666667,Math,70.66666667
1458,Coding,1,41,Social Studies,52
1458,Coding,2,54,Social Studies,52
1458,Coding,3,11,Social Studies,52
1458,Math,1,80,Social Studies,52
1458,Math,2,14,Social Studies,52
1458,Math,3,16,Social Studies,52
1458,Social Studies,1,34,Social Studies,52
1458,Social Studies,2,61,Social Studies,52
1458,Social Studies,3,61,Social Studies,52
1458,Coding,Average,35.33333333,Social Studies,52
1458,Math,Average,36.66666667,Social Studies,52
1458,Social Studies,Average,52,Social Studies,52
1459,Coding,1,80,Social Studies,67
1459,Coding,2,9,Social Studies,67
1459,Coding,3,92,Social Studies,67
1459,Math,1,67,Social Studies,67
1459,Math,2,78,Social Studies,67
1459,Math,3,31,Social Studies,67
1459,Social Studies,1,58,Social Studies,67
1459,Social Studies,2,65,Social Studies,67
1459,Social Studies,3,78,Social Studies,67
1459,Coding,Average,60.33333333,Social Studies,67
1459,Math,Average,58.66666667,Social Studies,67
1459,Social Studies,Average,67,Social Studies,67
1460,Coding,1,5,Math,54.33333333
1460,Coding,2,55,Math,54.33333333
1460,Coding,3,5,Math,54.33333333
1460,Math,1,44,Math,54.33333333
1460,Math,2,45,Math,54.33333333
1460,Math,3,74,Math,54.33333333
1460,Social Studies,1,22,Math,54.33333333
1460,Social Studies,2,53,Math,54.33333333
1460,Social Studies,3,26,Math,54.33333333
1460,Coding,Average,21.66666667,Math,54.33333333
1460,Math,Average,54.33333333,Math,54.33333333
1460,Social Studies,Average,33.66666667,Math,54.33333333
1461,Coding,1,15,Social Studies,66.66666667
1461,Coding,2,77,Social Studies,66.66666667
1461,Coding,3,43,Social Studies,66.66666667
1461,Math,1,17,Social Studies,66.66666667
1461,Math,2,36,Social Studies,66.66666667
1461,Math,3,100,Social Studies,66.66666667
1461,Social Studies,1,63,Social Studies,66.66666667
1461,Social Studies,2,88,Social Studies,66.66666667
1461,Social Studies,3,49,Social Studies,66.66666667
1461,Coding,Average,45,Social Studies,66.66666667
1461,Math,Average,51,Social Studies,66.66666667
1461,Social Studies,Average,66.66666667,Social Studies,66.66666667
1462,Coding,1,45,Coding,73
1462,Coding,2,88,Coding,73
1462,Coding,3,86,Coding,73
1462,Math,1,96,Coding,73
1462,Math,2,53,Coding,73
1462,Math,3,12,Coding,73
1462,Social Studies,1,16,Coding,73
1462,Social Studies,2,35,Coding,73
1462,Social Studies,3,85,Coding,73
1462,Coding,Average,73,Coding,73
1462,Math,Average,53.66666667,Coding,73
1462,Social Studies,Average,45.33333333,Coding,73
1463,Coding,1,74,Coding,68.33333333
1463,Coding,2,65,Coding,68.33333333
1463,Coding,3,66,Coding,68.33333333
1463,Math,1,78,Coding,68.33333333
1463,Math,2,42,Coding,68.33333333
1463,Math,3,57,Coding,68.33333333
1463,Social Studies,1,38,Coding,68.33333333
1463,Social Studies,2,13,Coding,68.33333333
1463,Social Studies,3,17,Coding,68.33333333
1463,Coding,Average,68.33333333,Coding,68.33333333
1463,Math,Average,59,Coding,68.33333333
1463,Social Studies,Average,22.66666667,Coding,68.33333333
1464,Coding,1,51,Social Studies,37.33333333
1464,Coding,2,22,Social Studies,37.33333333
1464,Coding,3,15,Social Studies,37.33333333
1464,Math,1,18,Social Studies,37.33333333
1464,Math,2,63,Social Studies,37.33333333
1464,Math,3,4,Social Studies,37.33333333
1464,Social Studies,1,4,Social Studies,37.33333333
1464,Social Studies,2,65,Social Studies,37.33333333
1464,Social Studies,3,43,Social Studies,37.33333333
1464,Coding,Average,29.33333333,Social Studies,37.33333333
1464,Math,Average,28.33333333,Social Studies,37.33333333
1464,Social Studies,Average,37.33333333,Social Studies,37.33333333
1465,Coding,1,60,Social Studies,49.33333333
1465,Coding,2,32,Social Studies,49.33333333
1465,Coding,3,33,Social Studies,49.33333333
1465,Math,1,21,Social Studies,49.33333333
1465,Math,2,42,Social Studies,49.33333333
1465,Math,3,70,Social Studies,49.33333333
1465,Social Studies,1,65,Social Studies,49.33333333
1465,Social Studies,2,32,Social Studies,49.33333333
1465,Social Studies,3,51,Social Studies,49.33333333
1465,Coding,Average,41.66666667,Social Studies,49.33333333
1465,Math,Average,44.33333333,Social Studies,49.33333333
1465,Social Studies,Average,49.33333333,Social Studies,49.33333333
1466,Coding,1,93,Coding,67
1466,Coding,2,80,Coding,67
1466,Coding,3,28,Coding,67
1466,Math,1,3,Coding,67
1466,Math,2,8,Coding,67
1466,Math,3,98,Coding,67
1466,Social Studies,1,1,Coding,67
1466,Social Studies,2,100,Coding,67
1466,Social Studies,3,42,Coding,67
1466,Coding,Average,67,Coding,67
1466,Math,Average,36.33333333,Coding,67
1466,Social Studies,Average,47.66666667,Coding,67
1467,Coding,1,89,Math,65
1467,Coding,2,6,Math,65
1467,Coding,3,19,Math,65
1467,Math,1,23,Math,65
1467,Math,2,90,Math,65
1467,Math,3,82,Math,65
1467,Social Studies,1,38,Math,65
1467,Social Studies,2,31,Math,65
1467,Social Studies,3,37,Math,65
1467,Coding,Average,38,Math,65
1467,Math,Average,65,Math,65
1467,Social Studies,Average,35.33333333,Math,65
1468,Coding,1,48,Social Studies,74.66666667
1468,Coding,2,82,Social Studies,74.66666667
1468,Coding,3,30,Social Studies,74.66666667
1468,Math,1,2,Social Studies,74.66666667
1468,Math,2,73,Social Studies,74.66666667
1468,Math,3,30,Social Studies,74.66666667
1468,Social Studies,1,91,Social Studies,74.66666667
1468,Social Studies,2,81,Social Studies,74.66666667
1468,Social Studies,3,52,Social Studies,74.66666667
1468,Coding,Average,53.33333333,Social Studies,74.66666667
1468,Math,Average,35,Social Studies,74.66666667
1468,Social Studies,Average,74.66666667,Social Studies,74.66666667
1469,Coding,1,51,Math,80.33333333
1469,Coding,2,48,Math,80.33333333
1469,Coding,3,80,Math,80.33333333
1469,Math,1,80,Math,80.33333333
1469,Math,2,95,Math,80.33333333
1469,Math,3,66,Math,80.33333333
1469,Social Studies,1,28,Math,80.33333333
1469,Social Studies,2,70,Math,80.33333333
1469,Social Studies,3,62,Math,80.33333333
1469,Coding,Average,59.66666667,Math,80.33333333
1469,Math,Average,80.33333333,Math,80.33333333
1469,Social Studies,Average,53.33333333,Math,80.33333333
1470,Coding,1,48,Math,51
1470,Coding,2,51,Math,51
1470,Coding,3,1,Math,51
1470,Math,1,44,Math,51
1470,Math,2,16,Math,51
1470,Math,3,93,Math,51
1470,Social Studies,1,29,Math,51
1470,Social Studies,2,6,Math,51
1470,Social Studies,3,84,Math,51
1470,Coding,Average,33.33333333,Math,51
1470,Math,Average,51,Math,51
1470,Social Studies,Average,39.66666667,Math,51
1471,Coding,1,85,Coding,87.66666667
1471,Coding,2,78,Coding,87.66666667
1471,Coding,3,100,Coding,87.66666667
1471,Math,1,12,Coding,87.66666667
1471,Math,2,61,Coding,87.66666667
1471,Math,3,1,Coding,87.66666667
1471,Social Studies,1,75,Coding,87.66666667
1471,Social Studies,2,9,Coding,87.66666667
1471,Social Studies,3,26,Coding,87.66666667
1471,Coding,Average,87.66666667,Coding,87.66666667
1471,Math,Average,24.66666667,Coding,87.66666667
1471,Social Studies,Average,36.66666667,Coding,87.66666667
1472,Coding,1,54,Math,84.33333333
1472,Coding,2,93,Math,84.33333333
1472,Coding,3,99,Math,84.33333333
1472,Math,1,54,Math,84.33333333
1472,Math,2,99,Math,84.33333333
1472,Math,3,100,Math,84.33333333
1472,Social Studies,1,70,Math,84.33333333
1472,Social Studies,2,6,Math,84.33333333
1472,Social Studies,3,13,Math,84.33333333
1472,Coding,Average,82,Math,84.33333333
1472,Math,Average,84.33333333,Math,84.33333333
1472,Social Studies,Average,29.66666667,Math,84.33333333
1473,Coding,1,88,Coding,44
1473,Coding,2,28,Coding,44
1473,Coding,3,16,Coding,44
1473,Math,1,9,Coding,44
1473,Math,2,53,Coding,44
1473,Math,3,29,Coding,44
1473,Social Studies,1,41,Coding,44
1473,Social Studies,2,21,Coding,44
1473,Social Studies,3,13,Coding,44
1473,Coding,Average,44,Coding,44
1473,Math,Average,30.33333333,Coding,44
1473,Social Studies,Average,25,Coding,44
1474,Coding,1,36,Social Studies,86.33333333
1474,Coding,2,14,Social Studies,86.33333333
1474,Coding,3,20,Social Studies,86.33333333
1474,Math,1,74,Social Studies,86.33333333
1474,Math,2,92,Social Studies,86.33333333
1474,Math,3,83,Social Studies,86.33333333
1474,Social Studies,1,87,Social Studies,86.33333333
1474,Social Studies,2,72,Social Studies,86.33333333
1474,Social Studies,3,100,Social Studies,86.33333333
1474,Coding,Average,23.33333333,Social Studies,86.33333333
1474,Math,Average,83,Social Studies,86.33333333
1474,Social Studies,Average,86.33333333,Social Studies,86.33333333
1475,Coding,1,1,Math,88.33333333
1475,Coding,2,73,Math,88.33333333
1475,Coding,3,58,Math,88.33333333
1475,Math,1,93,Math,88.33333333
1475,Math,2,91,Math,88.33333333
1475,Math,3,81,Math,88.33333333
1475,Social Studies,1,31,Math,88.33333333
1475,Social Studies,2,80,Math,88.33333333
1475,Social Studies,3,53,Math,88.33333333
1475,Coding,Average,44,Math,88.33333333
1475,Math,Average,88.33333333,Math,88.33333333
1475,Social Studies,Average,54.66666667,Math,88.33333333
1476,Coding,1,58,Coding,77
1476,Coding,2,85,Coding,77
1476,Coding,3,88,Coding,77
1476,Math,1,0,Coding,77
1476,Math,2,99,Coding,77
1476,Math,3,77,Coding,77
1476,Social Studies,1,12,Coding,77
1476,Social Studies,2,26,Coding,77
1476,Social Studies,3,52,Coding,77
1476,Coding,Average,77,Coding,77
1476,Math,Average,58.66666667,Coding,77
1476,Social Studies,Average,30,Coding,77
1477,Coding,1,34,Social Studies,53.66666667
1477,Coding,2,31,Social Studies,53.66666667
1477,Coding,3,81,Social Studies,53.66666667
1477,Math,1,26,Social Studies,53.66666667
1477,Math,2,30,Social Studies,53.66666667
1477,Math,3,90,Social Studies,53.66666667
1477,Social Studies,1,47,Social Studies,53.66666667
1477,Social Studies,2,29,Social Studies,53.66666667
1477,Social Studies,3,85,Social Studies,53.66666667
1477,Coding,Average,48.66666667,Social Studies,53.66666667
1477,Math,Average,48.66666667,Social Studies,53.66666667
1477,Social Studies,Average,53.66666667,Social Studies,53.66666667
1478,Coding,1,76,Coding,70.66666667
1478,Coding,2,43,Coding,70.66666667
1478,Coding,3,93,Coding,70.66666667
1478,Math,1,30,Coding,70.66666667
1478,Math,2,40,Coding,70.66666667
1478,Math,3,27,Coding,70.66666667
1478,Social Studies,1,86,Coding,70.66666667
1478,Social Studies,2,25,Coding,70.66666667
1478,Social Studies,3,50,Coding,70.66666667
1478,Coding,Average,70.66666667,Coding,70.66666667
1478,Math,Average,32.33333333,Coding,70.66666667
1478,Social Studies,Average,53.66666667,Coding,70.66666667
1479,Coding,1,9,Social Studies,63.33333333
1479,Coding,2,90,Social Studies,63.33333333
1479,Coding,3,31,Social Studies,63.33333333
1479,Math,1,86,Social Studies,63.33333333
1479,Math,2,48,Social Studies,63.33333333
1479,Math,3,28,Social Studies,63.33333333
1479,Social Studies,1,32,Social Studies,63.33333333
1479,Social Studies,2,59,Social Studies,63.33333333
1479,Social Studies,3,99,Social Studies,63.33333333
1479,Coding,Average,43.33333333,Social Studies,63.33333333
1479,Math,Average,54,Social Studies,63.33333333
1479,Social Studies,Average,63.33333333,Social Studies,63.33333333
1480,Coding,1,57,Math,62.33333333
1480,Coding,2,41,Math,62.33333333
1480,Coding,3,36,Math,62.33333333
1480,Math,1,61,Math,62.33333333
1480,Math,2,42,Math,62.33333333
1480,Math,3,84,Math,62.33333333
1480,Social Studies,1,76,Math,62.33333333
1480,Social Studies,2,84,Math,62.33333333
1480,Social Studies,3,21,Math,62.33333333
1480,Coding,Average,44.66666667,Math,62.33333333
1480,Math,Average,62.33333333,Math,62.33333333
1480,Social Studies,Average,60.33333333,Math,62.33333333
1481,Coding,1,26,Social Studies,37.33333333
1481,Coding,2,13,Social Studies,37.33333333
1481,Coding,3,50,Social Studies,37.33333333
1481,Math,1,59,Social Studies,37.33333333
1481,Math,2,14,Social Studies,37.33333333
1481,Math,3,4,Social Studies,37.33333333
1481,Social Studies,1,3,Social Studies,37.33333333
1481,Social Studies,2,19,Social Studies,37.33333333
1481,Social Studies,3,90,Social Studies,37.33333333
1481,Coding,Average,29.66666667,Social Studies,37.33333333
1481,Math,Average,25.66666667,Social Studies,37.33333333
1481,Social Studies,Average,37.33333333,Social Studies,37.33333333
1482,Coding,1,8,Coding,52
1482,Coding,2,84,Coding,52
1482,Coding,3,64,Coding,52
1482,Math,1,72,Coding,52
1482,Math,2,10,Coding,52
1482,Math,3,16,Coding,52
1482,Social Studies,1,21,Coding,52
1482,Social Studies,2,0,Coding,52
1482,Social Studies,3,26,Coding,52
1482,Coding,Average,52,Coding,52
1482,Math,Average,32.66666667,Coding,52
1482,Social Studies,Average,15.66666667,Coding,52
1483,Coding,1,46,Math,65.33333333
1483,Coding,2,40,Math,65.33333333
1483,Coding,3,26,Math,65.33333333
1483,Math,1,58,Math,65.33333333
1483,Math,2,40,Math,65.33333333
1483,Math,3,98,Math,65.33333333
1483,Social Studies,1,25,Math,65.33333333
1483,Social Studies,2,87,Math,65.33333333
1483,Social Studies,3,49,Math,65.33333333
1483,Coding,Average,37.33333333,Math,65.33333333
1483,Math,Average,65.33333333,Math,65.33333333
1483,Social Studies,Average,53.66666667,Math,65.33333333
1484,Coding,1,13,Math,54
1484,Coding,2,20,Math,54
1484,Coding,3,47,Math,54
1484,Math,1,70,Math,54
1484,Math,2,0,Math,54
1484,Math,3,92,Math,54
1484,Social Studies,1,12,Math,54
1484,Social Studies,2,28,Math,54
1484,Social Studies,3,28,Math,54
1484,Coding,Average,26.66666667,Math,54
1484,Math,Average,54,Math,54
1484,Social Studies,Average,22.66666667,Math,54
